step_time_left,step_time_right,force_asymmetry,stance_time_left,swing_time_left,impulse_left,stride_length_left,vertical_disp_left,foot_velocity_left,peak_force_left,peak_force_right,step_time_diff,stance_time_right,swing_time_right,impulse_right,vertical_disp_right,foot_velocity_right,stride_length_right,step_width,subject,speed,target
0.236,0.411,12.074341,1.168,0.515,638.7504569,0.146964,0.003734,0.625595139,748.3172,736.242859,0.175,-0.569,2.19,0,0.004508,0.623316873,0.255503,0.13969,9,0.6,0
0.267,1.41,3.208374,1.089,0.527,583.3287573,0.163252,0.013664,0.607076005,724.152283,727.360657,1.143,-0.513,2.132,0,0.210468,0.104163986,0.146786,0.140024,9,0.6,0
1.282,0.269,5.819763,1.079,0.526,577.2275698,0.264381,0.218536,0.206946046,738.210571,744.030334,1.013,-0.486,2.091,0,0.002069,0.626519505,0.169147,0.130436,9,0.6,0
0.311,0.238,24.564331,1.083,0.526,576.4962383,0.190149,0.008799,0.614213378,742.922974,718.358643,0.073,-0.493,2.101,0,0.010971,0.612563863,0.146487,0.131571,9,0.6,0
1.433,1.214,3.475586,1.1,0.484,590.3405153,0.146431,0.217413,0.102822825,735.556519,732.080933,0.219,-0.505,2.064,0,0.215769,0.257587607,0.311334,0.134057,9,0.6,0
0.471,0.223,14.286743,1.039,0.573,550.4133871,0.288386,0.0158,0.614709159,729.385498,743.672241,0.248,-0.458,2.059,0,0.001564,0.627709307,0.141225,0.121135,9,0.6,0
1.177,0.241,33.328979,1.047,0.512,550.5068487,0.30835,0.216347,0.261721388,749.648315,716.319336,0.936,-0.476,2.072,0,0.005858,0.616805769,0.147861,0.120878,9,0.6,0
0.484,1.268,29.771607,1.104,0.484,581.2713794,0.291024,0.025317,0.608748751,754.768555,724.996948,0.784,-0.475,2.085,0,0.211054,0.191847659,0.242317,0.144829,9,0.6,0
1.157,0.211,16.463562,1.134,0.483,604.676573,0.373438,0.21785,0.323026088,732.026978,748.49054,0.946,-0.531,2.158,0,0.001736,0.624020564,0.131027,0.141857,9,0.6,0
0.238,0.231,29.518433,1.127,0.501,604.4801079,0.145439,0.005068,0.619309003,742.490845,712.972412,0.007,-0.527,2.167,0,0.008348,0.612934276,0.140616,0.134929,9,0.6,0
0.312,1.195,10.828614,1.121,0.515,608.8519547,0.185429,0.025574,0.594627548,712.738647,723.567261,0.883,-0.537,2.078,0,0.216543,0.271957198,0.324763,0.15573,9,0.6,0
1.174,0.472,3.674194,1.061,0.533,561.4230152,0.386513,0.227549,0.330045249,732.190491,735.864685,0.702,-0.472,2.08,0,0.012079,0.617432989,0.292963,0.146717,9,0.6,0
0.233,1.227,5.464782,1.058,0.509,550.4632401,0.14239,0.004033,0.619492502,750.615173,745.150391,0.994,-0.458,2.023,0,0.22208,0.285765163,0.349803,0.136299,9,0.6,0
0.939,0.422,292.672729,-0.514,2.029,0,0.371792,0.220651,0.400534518,452.393799,745.066528,0.517,-0.55,2.004,0,0.01484,0.717564206,0.300901,0.143144,9,0.7,0
0.485,1.104,5.299255,-0.498,1.947,0,0.34197,0.030737,0.708125345,750.349182,745.049927,0.619,-0.471,1.922,0,0.225162,0.279186011,0.308138,0.150774,9,0.7,0
1.039,0.425,29.996826,-0.499,1.949,0,0.342793,0.228884,0.330924813,723.886963,753.883789,0.614,-0.455,1.898,0,0.014534,0.721977742,0.306454,0.134832,9,0.7,0
0.384,1.022,15.157715,-0.502,1.934,0,0.272887,0.014308,0.719231598,750.557312,735.399597,0.638,-0.469,1.874,0,0.229869,0.313486927,0.31927,0.148599,9,0.7,0
1.089,0.423,0.83368,-0.491,1.948,0,0.249894,0.215201,0.229783703,741.830933,740.997253,0.666,-0.437,1.983,0,0.014624,0.717211558,0.304375,0.135415,9,0.7,0
0.396,1.025,23.37793,-0.527,2.059,0,0.282553,0.016823,0.716869911,759.140625,735.762695,0.629,-0.508,1.999,0,0.229437,0.298360459,0.30389,0.156448,9,0.7,0
1.027,0.432,0.412597,-0.489,1.981,0,0.305825,0.211562,0.297398149,745.221191,744.808594,0.595,-0.484,1.983,0,0.012367,0.716769177,0.307799,0.15632,9,0.7,0
0.392,1.024,11.255249,-0.53,1.992,0,0.278716,0.01683,0.716212523,740.967712,729.712463,0.632,-0.505,1.961,0,0.22069,0.306046409,0.313528,0.168323,9,0.7,0
1.051,0.401,2.87439,-0.472,1.947,0,0.284698,0.2146,0.27202026,742.419617,739.545227,0.65,-0.495,1.968,0,0.009995,0.721157422,0.288201,0.154462,9,0.7,0
0.377,1.008,32.355591,-0.51,1.969,0,0.270998,0.016311,0.714862852,753.490601,721.13501,0.631,-0.474,1.932,0,0.222548,0.295796912,0.298492,0.171117,9,0.7,0
1.095,0.438,11.00824,-0.491,1.925,0,0.248018,0.210666,0.226841424,759.59845,748.59021,0.657,-0.498,1.916,0,0.012848,0.722454026,0.31395,0.153596,9,0.7,0
0.465,1.136,11.847717,-0.463,1.915,0,0.337105,0.012897,0.725665686,740.395996,728.548279,0.671,-0.496,1.955,0,0.219128,0.213008482,0.242276,0.170129,9,0.7,0
1.054,0.412,0.828552,-0.477,1.952,0,0.319633,0.22233,0.303431752,750.499207,751.327759,0.642,-0.48,1.967,0,0.017015,0.718268134,0.293894,0.143224,9,0.7,0
0.412,1.029,2.283508,-0.531,2.049,0,0.293538,0.017812,0.717437071,741.163635,738.880127,0.617,-0.514,2.045,0,0.219046,0.328758887,0.337791,0.173124,9,0.7,0
1.063,0.472,9.832154,-0.556,2.077,0,0.323442,0.220236,0.304347818,740.561279,750.393433,0.591,-0.484,1.996,0,0.015455,0.716886826,0.336463,0.135227,9,0.7,0
0.439,1.047,0.07544,-0.524,2.02,0,0.310468,0.01897,0.715220137,743.770081,743.694641,0.608,-0.483,1.988,0,0.223501,0.315298531,0.330723,0.153919,9,0.7,0
1.014,0.402,7.868042,-0.511,1.997,0,0.339191,0.224142,0.334639409,750.688049,742.820007,0.612,-0.494,1.98,0,0.014999,0.714745629,0.285405,0.135553,9,0.7,0
0.413,1.037,0.350098,-0.506,1.988,0,0.297609,0.01646,0.718397521,734.288147,734.638245,0.624,-0.488,1.937,0,0.219448,0.307613931,0.317925,0.149276,9,0.7,0
1.093,0.449,8.227051,-0.492,1.942,0,0.270301,0.218249,0.248472712,750.659973,742.432922,0.644,-0.474,1.929,0,0.011542,0.721233656,0.324274,0.139264,9,0.7,0
0.369,1.04,19.748352,-0.483,1.9,0,0.265413,0.015341,0.718665951,754.226807,734.478455,0.671,-0.491,1.892,0,0.219717,0.301946275,0.313847,0.147887,9,0.7,0
1.069,0.394,12.034546,-0.468,1.894,0,0.287079,0.219907,0.268784431,739.501099,751.535645,0.675,-0.457,1.908,0,0.012003,0.721634214,0.284727,0.121356,9,0.7,0
0.235,1.068,21.11145,-0.488,1.962,0,0.170148,0.006528,0.72459536,760.539001,739.427551,0.833,-0.502,1.958,0,0.221528,0.259779394,0.277024,0.138298,9,0.7,0
0.2,0.365,66.753662,-0.492,1.958,0,0.141412,0.012344,0.710211856,689.577332,756.330994,0.165,-0.464,1.971,0,0.014159,0.71678468,0.26112,0.132475,9,0.7,0
0.987,1.067,38.831543,-0.497,2.013,0,0.349633,0.222538,0.35553732,776.916321,738.084778,0.08,-0.493,1.975,0,0.217921,0.256779302,0.272744,0.152145,9,0.7,0
0.414,0.398,26.523071,-0.518,1.96,0,0.297502,0.016617,0.718104254,738.730835,765.253906,0.016,-0.458,1.913,0,0.015404,0.718880116,0.287065,0.143098,9,0.7,0
1.049,1.031,15.324768,-0.492,1.96,0,0.29,0.221592,0.276693854,751.567322,736.242554,0.018,-0.482,1.941,0,0.222041,0.323668008,0.332591,0.160817,9,0.7,0
0.418,0.418,7.806274,-0.482,1.918,0,0.301902,0.015032,0.719983584,735.448792,743.255066,0,-0.479,1.865,0,0.015804,0.717463606,0.29723,0.148577,9,0.7,0
1.039,1.081,23.370727,-0.465,1.875,0,0.338124,0.218459,0.327400323,761.507202,738.136475,0.042,-0.445,1.883,0,0.221761,0.278919599,0.302195,0.176116,9,0.7,0
0.411,0.408,3.296631,-0.498,1.918,0,0.295709,0.018156,0.714094037,737.243103,740.539734,0.003,-0.464,1.898,0,0.013046,0.719587469,0.291099,0.144384,9,0.7,0
1.155,1.146,4.605347,-0.476,1.952,0,0.239026,0.215854,0.207579884,737.644287,733.03894,0.009,-0.466,2.002,0,0.225328,0.210730249,0.240743,0.16157,9,0.7,0
0.237,0.23,5.908996,-0.5,2.029,0,0.170528,0.003368,0.725932051,739.651733,733.742737,0.007,-0.507,1.972,0,0.001289,0.729386107,0.167725,0.133672,9,0.7,0
0.202,0.221,8.271179,-0.509,1.954,0,0.1415,0.011861,0.710499526,709.646973,717.918152,0.019,-0.45,1.907,0,0.009274,0.714385007,0.160389,0.142451,9,0.7,0
1.069,1.05,12.328064,-0.497,1.947,0,0.275975,0.211574,0.258463661,737.894775,725.566711,0.019,-0.489,1.949,0,0.221203,0.293378953,0.307633,0.166337,9,0.7,0
0.386,0.234,23.10791,-0.485,1.96,0,0.27539,0.013613,0.716429254,755.926636,732.818726,0.152,-0.492,1.959,0,0.001338,0.731894909,0.168325,0.129463,9,0.7,0
1.108,0.214,29.415711,-0.511,1.977,0,0.25549,0.215617,0.230786852,740.431946,711.016235,0.894,-0.488,2.021,0,0.008602,0.715857942,0.153578,0.134,9,0.7,0
0.411,1.037,30.682983,-0.511,2.124,0,0.293421,0.01681,0.717053741,759.670349,728.987366,0.626,-0.525,2.085,0,0.222034,0.314701431,0.327041,0.154899,9,0.7,0
1.074,0.42,14.243713,-0.543,1.963,0,0.331439,0.224177,0.30876026,748.44458,734.200867,0.654,-0.519,1.913,0,0.013364,0.716541402,0.300506,0.132124,9,0.7,0
0.383,1.075,3.229309,-0.469,1.927,0,0.274724,0.017112,0.715147509,736.64978,733.420471,0.692,-0.492,1.915,0,0.228076,0.315618189,0.33905,0.149918,9,0.7,0
1.092,0.42,3.369568,-0.504,1.884,0,0.306792,0.225907,0.282020033,742.673218,739.30365,0.672,-0.417,1.871,0,0.012803,0.720543619,0.302274,0.110235,9,0.7,0
0.39,0.961,19.736999,-0.253,1.604,0,0.316267,0.023699,0.813508774,753.271667,733.534668,0.571,-0.456,1.779,0,0.2304,0.33712906,0.322602,0.17192,9,0.8,0
0.932,0.358,10.06549,-0.454,1.837,0,0.362937,0.225148,0.390795576,766.936279,756.870789,0.574,-0.447,1.839,0,0.014351,0.822995099,0.295848,0.15825,9,0.8,0
0.381,0.971,13.702148,-0.505,1.901,0,0.310169,0.019797,0.818083271,756.651245,742.949097,0.59,-0.441,1.867,0,0.233216,0.338402768,0.327769,0.159109,9,0.8,0
1.018,0.421,12.454773,-0.519,1.904,0,0.29366,0.223321,0.288826432,768.557983,756.10321,0.597,-0.458,1.835,0,0.017111,0.820871808,0.344279,0.123201,9,0.8,0
0.381,0.964,7.182557,-0.485,1.85,0,0.310449,0.020833,0.819044141,753.327454,746.144897,0.583,-0.454,1.791,0,0.235365,0.35126835,0.338428,0.157228,9,0.8,0
1.03,0.441,23.967773,-0.476,1.821,0,0.274126,0.221111,0.267458975,756.896362,732.928589,0.589,-0.449,1.799,0,0.015311,0.822517051,0.361514,0.144633,9,0.8,0
0.392,0.987,4.266723,-0.472,1.834,0,0.319158,0.019788,0.820137181,747.188171,742.921448,0.595,-0.45,1.82,0,0.231653,0.339870044,0.336083,0.164728,9,0.8,0
0.978,0.411,13.117798,-0.484,1.842,0,0.327282,0.223996,0.334878931,766.80603,753.688232,0.567,-0.456,1.811,0,0.016537,0.820594897,0.335945,0.132028,9,0.8,0
0.392,0.95,11.020691,-0.466,1.789,0,0.316582,0.024196,0.81436526,748.309265,737.288574,0.558,-0.468,1.791,0,0.230665,0.356219889,0.337905,0.164851,9,0.8,0
0.949,0.401,22.983276,-0.442,1.772,0,0.332093,0.225643,0.3509484,763.072876,740.0896,0.548,-0.455,1.778,0,0.01533,0.821037253,0.327981,0.14489,9,0.8,0
0.378,0.957,2.457459,-0.436,1.794,0,0.309089,0.021327,0.815645144,760.705933,758.248474,0.579,-0.455,1.81,0,0.236685,0.338324019,0.324287,0.155386,9,0.8,0
0.968,0.388,3.884643,-0.485,1.835,0,0.335288,0.227201,0.349183498,747.663086,751.547729,0.58,-0.451,1.81,0,0.01707,0.818767284,0.31468,0.125301,9,0.8,0
0.385,0.956,11.45044,-0.46,1.827,0,0.313557,0.020253,0.816318218,740.411926,751.862366,0.571,-0.448,1.873,0,0.240083,0.337352277,0.321176,0.172817,9,0.8,0
0.989,0.416,11.597778,-0.5,1.915,0,0.281527,0.219198,0.28507626,742.982422,754.5802,0.573,-0.496,1.889,0,0.01676,0.819241733,0.343557,0.126035,9,0.8,0
0.38,0.959,4.878235,-0.481,1.888,0,0.308348,0.023694,0.814074589,755.966675,751.08844,0.579,-0.493,1.898,0,0.234058,0.340190857,0.323605,0.148742,9,0.8,0
0.954,0.371,13.744812,-0.478,1.879,0,0.323529,0.226076,0.340057998,760.485107,746.740295,0.583,-0.472,1.847,0,0.014466,0.820078845,0.307134,0.133886,9,0.8,0
0.411,0.98,7.450561,-0.481,1.857,0,0.33284,0.022224,0.813822519,755.990173,748.539612,0.569,-0.47,1.829,0,0.237166,0.311048432,0.304444,0.157907,9,0.8,0
0.935,0.367,28.499206,-0.482,1.843,0,0.321104,0.234377,0.345725188,774.349121,745.849915,0.568,-0.428,1.788,0,0.01731,0.815471647,0.29702,0.122346,9,0.8,0
0.386,0.959,2.449707,-0.482,1.867,0,0.313346,0.02085,0.815934198,734.132751,736.582458,0.573,-0.445,1.868,0,0.234353,0.297636024,0.284425,0.167221,9,0.8,0
0.937,0.353,9.993103,-0.511,1.926,0,0.321731,0.227474,0.343876413,772.187805,762.194702,0.584,-0.463,1.917,0,0.01496,0.822268867,0.287336,0.155447,9,0.8,0
0.383,0.968,5.19574,-0.477,1.892,0,0.30916,0.022319,0.815954831,748.246399,743.050659,0.585,-0.503,1.839,0,0.234963,0.325914142,0.315712,0.154415,9,0.8,0
0.965,0.371,13.082764,-0.466,1.802,0,0.314249,0.225887,0.326791204,772.028809,758.946045,0.594,-0.438,1.774,0,0.013656,0.824197783,0.304605,0.134683,9,0.8,0
0.399,0.989,7.98584,-0.46,1.805,0,0.326112,0.020857,0.817231473,761.720825,753.734985,0.59,-0.454,1.807,0,0.243104,0.285898511,0.281726,0.145463,9,0.8,0
0.987,0.399,17.325744,-0.482,1.851,0,0.28274,0.225921,0.288302182,760.606567,743.280823,0.588,-0.438,1.786,0,0.01638,0.820238238,0.327571,0.138284,9,0.8,0
0.351,0.928,13.285461,-0.475,1.791,0,0.288046,0.022986,0.814266247,765.86969,752.584229,0.577,-0.444,1.759,0,0.234474,0.393794782,0.36376,0.168452,9,0.8,0
1.007,0.451,6.312256,-0.453,1.764,0,0.299796,0.220208,0.300271086,756.857056,750.5448,0.556,-0.43,1.755,0,0.017965,0.817427668,0.371315,0.135089,9,0.8,0
0.441,0.999,5.236999,-0.451,1.775,0,0.358122,0.024122,0.815987775,735.887207,730.650208,0.558,-0.455,1.792,0,0.226515,0.335716024,0.333197,0.174323,9,0.8,0
0.97,0.387,29.623108,-0.464,1.793,0,0.36318,0.227554,0.37521608,764.978516,735.355408,0.583,-0.457,1.79,0,0.018299,0.817760315,0.318296,0.129859,9,0.8,0
0.413,1.018,6.856812,-0.446,1.793,0,0.337126,0.025788,0.8149249,735.446716,742.303528,0.605,-0.451,1.785,0,0.23255,0.30794491,0.31174,0.150202,9,0.8,0
1.005,0.394,10.197815,-0.449,1.8,0,0.321015,0.229281,0.320722438,751.724731,761.922546,0.611,-0.44,1.799,0,0.015983,0.823551132,0.324848,0.141198,9,0.8,0
0.413,1.014,12.012696,-0.475,1.872,0,0.333198,0.024556,0.815099602,749.471802,737.459106,0.601,-0.461,1.896,0,0.23016,0.322199922,0.326276,0.146383,9,0.8,0
0.959,0.356,5.901428,-0.508,1.927,0,0.383273,0.228038,0.400475884,755.053467,749.152039,0.603,-0.478,1.884,0,0.013286,0.820799688,0.291001,0.138358,9,0.8,0
0.415,0.997,9.331421,-0.499,1.874,0,0.339355,0.020616,0.81944275,742.351807,733.020386,0.582,-0.495,1.817,0,0.235372,0.325468571,0.324978,0.143843,9,0.8,0
0.985,0.407,1.081299,-0.471,1.797,0,0.31586,0.226463,0.321700915,762.952637,761.871338,0.578,-0.426,1.751,0,0.015663,0.821014052,0.332053,0.139842,9,0.8,0
0.389,0.966,3.915833,-0.472,1.803,0,0.319714,0.019374,0.821549925,745.764465,749.680298,0.577,-0.414,1.741,0,0.23661,0.362406142,0.348886,0.154255,9,0.8,0
0.956,0.396,27.279297,-0.477,1.805,0,0.372753,0.22293,0.390928147,774.433716,747.154419,0.56,-0.419,1.795,0,0.015719,0.821890212,0.324184,0.137434,9,0.8,0
0.387,0.961,8.687622,-0.492,1.871,0,0.318881,0.020709,0.819542361,761.433716,752.746094,0.574,-0.478,1.88,0,0.236987,0.376062058,0.362075,0.165865,9,0.8,0
1.015,0.448,1.982544,-0.472,1.868,0,0.301099,0.217759,0.299944655,749.521912,747.539368,0.567,-0.484,1.883,0,0.018309,0.818151916,0.363492,0.116478,9,0.8,0
0.415,0.995,0.794251,-0.483,1.885,0,0.340459,0.019481,0.821941662,744.616211,743.82196,0.58,-0.468,1.835,0,0.225452,0.278467406,0.276482,0.173846,9,0.8,0
1.005,0.396,0.019409,-0.471,1.845,0,0.213577,0.216961,0.213844192,753.501648,753.521057,0.609,-0.449,1.856,0,0.007331,0.828465725,0.327084,0.142507,9,0.8,0
0.42,1.026,22.948852,-0.482,1.874,0,0.343193,0.019365,0.818561064,740.024963,717.076111,0.606,-0.46,1.825,0,0.212729,0.177869383,0.183,0.161941,9,0.8,0
0.979,0.395,16.974853,-0.48,1.854,0,0.261579,0.220945,0.26913778,758.653564,741.678711,0.584,-0.461,1.827,0,0.012534,0.825200926,0.32564,0.144574,9,0.8,0
0.383,0.958,3.393799,-0.475,1.853,0,0.31098,0.027599,0.811147941,758.501343,755.107544,0.575,-0.43,1.807,0,0.232354,0.341269181,0.325622,0.147885,9,0.8,0
0.463,0.432,0.225403,-0.485,1.792,0,0.420663,0.023436,0.916085844,770.247131,770.472534,0.031,0.895,0.419,507.007625,0.017028,0.929196924,0.399138,0.135918,9,0.9,0
0.95,0.905,26.111267,-0.468,1.793,0,0.333872,0.231002,0.35257557,781.233154,755.121887,0.045,0.871,0.444,485.7030485,0.237956,0.414475808,0.374728,0.148944,9,0.9,0
0.367,0.361,28.643311,-0.488,1.783,0,0.341581,0.021821,0.925316294,790.350769,761.707458,0.006,0.907,0.431,515.2317058,0.015573,0.929142793,0.338734,0.126449,9,0.9,0
0.92,0.934,40.729126,-0.453,1.76,0,0.364542,0.230185,0.397063791,799.538086,758.80896,0.014,0.857,0.451,484.2842358,0.235933,0.398120951,0.369789,0.151762,9,0.9,0
0.383,0.432,30.173034,-0.439,1.709,0,0.350793,0.021183,0.925031663,785.286926,755.113892,0.049,0.837,0.438,463.8545401,0.018541,0.924728778,0.401756,0.116416,9,0.9,0
0.967,0.888,19.024658,-0.449,1.76,0,0.316465,0.230364,0.327243499,765.06842,746.043762,0.079,0.831,0.441,469.6285189,0.236849,0.458047692,0.404798,0.150269,9,0.9,0
0.372,0.41,21.616455,-0.471,1.77,0,0.337074,0.030394,0.915048311,773.166321,751.549866,0.038,0.884,0.421,495.8098947,0.012082,0.929111693,0.380667,0.132708,9,0.9,0
0.921,0.921,44.71875,-0.466,1.771,0,0.342503,0.23285,0.374657652,766.585938,721.867188,0,0.865,0.456,484.5161198,0.22728,0.362797367,0.335332,0.152338,9,0.9,0
0.396,0.366,7.197204,-0.453,1.776,0,0.367454,0.023931,0.920846931,753.691589,746.494385,0.03,0.85,0.452,478.0153034,0.01601,0.926348607,0.337663,0.136103,9,0.9,0
0.901,0.883,38.542847,-0.472,1.806,0,0.406126,0.23683,0.452022909,800.825928,762.283081,0.018,0.885,0.455,499.3849046,0.238607,0.50606804,0.44473,0.149121,9,0.9,0
0.359,0.394,11.363037,-0.465,1.748,0,0.329097,0.027347,0.917643006,773.565002,762.201965,0.035,0.867,0.425,490.0646884,0.014638,0.930596871,0.367213,0.150837,9,0.9,0
0.905,0.913,34.478272,-0.449,1.753,0,0.395058,0.237332,0.437893302,787.301392,752.82312,0.008,0.857,0.453,476.1272064,0.23464,0.382281813,0.348819,0.153307,9,0.9,0
0.384,0.391,14.025818,-0.439,1.732,0,0.349013,0.019772,0.920192327,768.250305,754.224487,0.007,0.851,0.443,471.7051314,0.014039,0.928782936,0.361892,0.144864,9,0.9,0
0.942,0.918,16.988037,-0.447,1.766,0,0.333073,0.230596,0.353138487,774.646179,757.658142,0.024,0.853,0.452,474.6420657,0.235665,0.396854466,0.36477,0.165776,9,0.9,0
0.36,0.359,40.278259,-0.465,1.818,0,0.331932,0.021377,0.924257853,795.962219,755.68396,0.001,0.871,0.485,490.3041576,0.013652,0.929032674,0.329481,0.125699,9,0.9,0
0.909,0.932,44.188111,-0.466,1.83,0,0.350105,0.229601,0.385676802,784.879761,740.69165,0.023,0.858,0.49,486.4952432,0.234095,0.356600815,0.332514,0.159369,9,0.9,0
0.398,0.407,4.024353,-0.467,1.845,0,0.364006,0.02077,0.923244751,760.363403,764.387756,0.009,0.899,0.475,503.6088664,0.014109,0.930700849,0.376603,0.126435,9,0.9,0
0.926,0.905,26.710937,-0.486,1.815,0,0.352403,0.233597,0.3818106,772.928955,746.218018,0.021,0.878,0.455,502.1606928,0.235274,0.404175672,0.365201,0.137715,9,0.9,0
0.372,0.415,24.882263,-0.487,1.837,0,0.345933,0.020342,0.924292551,777.113342,752.231079,0.043,0.89,0.448,508.2834512,0.014664,0.927826301,0.384692,0.137294,9,0.9,0
0.955,0.924,32.168518,-0.475,1.774,0,0.290318,0.228867,0.304798323,773.653564,741.485046,0.031,0.885,0.441,499.5256221,0.232172,0.365619053,0.337537,0.141637,9,0.9,0
0.394,0.412,28.636353,-0.462,1.828,0,0.362761,0.025837,0.92094793,775.25293,746.616577,0.018,0.89,0.443,494.3836699,0.016742,0.926149801,0.379268,0.136842,9,0.9,0
0.933,0.906,13.428772,-0.487,1.87,0,0.347568,0.230909,0.374914332,773.635315,760.206543,0.027,0.888,0.485,499.7540895,0.235163,0.394738685,0.358121,0.15098,9,0.9,0
0.376,0.367,59.056214,-0.509,1.859,0,0.346417,0.021433,0.925826244,793.345032,734.288818,0.009,0.89,0.489,514.4386471,0.015233,0.924842003,0.337131,0.132081,9,0.9,0
0.904,0.944,28.121643,-0.485,1.803,0,0.371096,0.23024,0.411290109,776.354004,748.232361,0.04,0.848,0.472,485.5133024,0.228423,0.34951239,0.329745,0.175555,9,0.9,0
0.397,0.357,24.718933,-0.471,1.785,0,0.368829,0.02111,0.923826889,760.816223,736.09729,0.04,0.879,0.452,494.2169682,0.016572,0.923917936,0.32749,0.14156,9,0.9,0
0.9,0.905,34.092957,-0.441,1.754,0,0.378868,0.230271,0.421690698,787.02771,752.934753,0.005,0.857,0.461,469.9784827,0.233865,0.427352881,0.386364,0.165,9,0.9,0
0.39,0.401,11.009155,-0.462,1.757,0,0.358728,0.02312,0.921989238,761.692322,750.683167,0.011,0.845,0.446,477.7374602,0.014405,0.927734973,0.370728,0.137458,9,0.9,0
0.919,0.904,48.988769,-0.46,1.776,0,0.3687,0.233237,0.404092334,789.268066,740.279297,0.015,0.863,0.449,484.4388784,0.233654,0.425992867,0.384742,0.163138,9,0.9,0
0.382,0.415,33.523254,-0.463,1.766,0,0.356014,0.018187,0.926096687,773.064453,739.541199,0.033,0.85,0.465,476.6416455,0.018001,0.923589634,0.382767,0.12739,9,0.9,0
0.934,0.94,41.735291,-0.452,1.767,0,0.355825,0.233827,0.381155498,784.992371,743.25708,0.006,0.849,0.46,471.5774465,0.234108,0.405296251,0.380431,0.133845,9,0.9,0
0.414,0.408,33.876404,-0.456,1.803,0,0.376717,0.024977,0.92107549,764.94043,731.064026,0.006,0.864,0.465,483.7044467,0.017714,0.925267653,0.378863,0.129947,9,0.9,0
0.927,0.962,17.779846,-0.471,1.815,0,0.399103,0.234897,0.430974459,765.945251,748.165405,0.035,0.879,0.451,493.3060924,0.237717,0.356660003,0.341767,0.112464,9,0.9,0
0.42,0.405,7.078736,-0.472,1.769,0,0.388311,0.019332,0.925846533,766.221375,759.142639,0.015,0.882,0.437,491.2873161,0.015031,0.926779247,0.374966,0.117368,9,0.9,0
0.964,0.941,25.233887,-0.459,1.754,0,0.326386,0.236361,0.34054162,772.244751,747.010864,0.023,0.877,0.423,487.7752884,0.234843,0.393524291,0.36927,0.143693,9,0.9,0
0.406,0.442,0.344299,-0.465,1.805,0,0.370895,0.025871,0.918279784,755.466614,755.810913,0.036,0.866,0.452,489.9510342,0.021137,0.92358955,0.410274,0.14614,9,0.9,0
0.952,0.883,11.752869,-0.465,1.788,0,0.390682,0.239287,0.412250352,770.183594,758.430725,0.069,0.874,0.468,486.208586,0.238011,0.515643159,0.453117,0.143267,9,0.9,0
0.384,0.445,7.216919,-0.461,1.78,0,0.352262,0.025438,0.917614891,759.727234,752.510315,0.061,0.884,0.442,489.9539602,0.016511,0.928665442,0.412855,0.138281,9,0.9,0
0.963,0.924,24.197022,-0.459,1.771,0,0.321868,0.234228,0.334790399,763.072144,738.875122,0.039,0.864,0.443,483.2018438,0.234483,0.368760959,0.340288,0.141467,9,0.9,0
0.39,0.417,22.453186,-0.464,1.759,0,0.358795,0.020015,0.921662849,765.018616,742.56543,0.027,0.85,0.461,481.5072651,0.018931,0.923127043,0.387151,0.136892,9,0.9,0
0.935,0.905,12.963989,-0.453,1.74,0,0.340978,0.230255,0.365316602,775.2229,762.258911,0.03,0.837,0.457,471.5396896,0.237744,0.418677494,0.378403,0.147661,9,0.9,0
0.387,0.403,18.912842,-0.43,1.726,0,0.353565,0.024512,0.920823357,762.112793,743.199951,0.016,0.831,0.442,459.8791219,0.01292,0.928259849,0.37096,0.129044,9,0.9,0
0.945,0.948,37.867919,-0.454,1.763,0,0.3231,0.232707,0.344857601,781.301147,743.433228,0.003,0.859,0.434,477.3095794,0.237996,0.355136647,0.337094,0.166076,9,0.9,0
0.402,0.369,12.244141,-0.477,1.79,0,0.36605,0.026843,0.917932754,745.511597,733.267456,0.033,0.874,0.445,496.312153,0.018729,0.923687082,0.341146,0.133991,9,0.9,0
0.935,0.961,46.195068,-0.468,1.763,0,0.418393,0.248503,0.448787792,786.859558,740.66449,0.026,0.874,0.433,485.6408262,0.255811,0.440123064,0.420682,0.141605,9,0.9,0
0.368,0.355,4.11438,-0.449,1.666,0,0.373243,0.022393,1.02474402,758.968811,754.854431,0.013,-0.421,1.645,0,0.023809,1.022858069,0.362215,0.142725,9,1,0
0.86,0.842,5.703858,-0.452,1.666,0,0.365536,0.23375,0.426273631,776.778076,782.481934,0.018,-0.417,1.625,0,0.243018,0.500542694,0.419543,0.18077,9,1,0
0.366,0.394,10.023987,-0.459,1.68,0,0.377233,0.027256,1.022542486,782.097656,772.073669,0.028,-0.402,1.624,0,0.023897,1.022129788,0.402859,0.145278,9,1,0
0.864,0.804,29.794372,-0.451,1.691,0,0.390154,0.239187,0.455071759,796.4104,766.616028,0.06,-0.413,1.674,0,0.241148,0.536628828,0.430504,0.16709,9,1,0
0.346,0.391,3.470215,-0.429,1.637,0,0.354955,0.026928,1.017575804,749.321655,745.85144,0.045,-0.452,1.652,0,0.022862,1.024802293,0.398928,0.148931,9,1,0
0.856,0.849,5.782837,-0.434,1.678,0,0.382432,0.23551,0.448887569,774.481506,768.698669,0.007,-0.412,1.62,0,0.239418,0.474557179,0.4023,0.171359,9,1,0
