step_time_left,step_time_right,force_asymmetry,stance_time_left,swing_time_left,impulse_left,stride_length_left,vertical_disp_left,foot_velocity_left,peak_force_left,peak_force_right,step_time_diff,stance_time_right,swing_time_right,impulse_right,vertical_disp_right,foot_velocity_right,stride_length_right,step_width,subject,speed,target
1.082,0.294,26.80365,-0.531,2.065,0,0.220709,0.201525,0.206041338,744.101501,770.905151,0.788,-0.499,2.037,0,0.005198,0.622107839,0.18344,0.103716,14,0.6,0
0.4914,1.5782,9.618255,-0.504,2.052,0,0.1506974,0.0075552,0.431395742,748.250427,741.838257,1.726,-0.515,2.076,0,0.1254894,0.115624117,0.149736,0.1355,14,0.6,1
1.652,0.5304,1.4533995,-0.532,2.076,0,0.1475124,0.125991,0.125494548,737.397949,736.429016,1.544,-0.511,2.06,0,0.005319,0.434021395,0.190524,0.116586,14,0.6,1
0.6216,1.4573,6.3785715,-0.502,2.078,0,0.1886787,0.0154098,0.426040221,760.348694,756.096313,1.354,-0.511,2.071,0,0.1244904,0.141339507,0.16944525,0.137455,14,0.6,1
1.5904,0.3159,30.8088675,-0.514,2.048,0,0.177254,0.1284438,0.157555556,743.101563,763.640808,1.786,-0.492,1.988,0,0.002016,0.436177055,0.1144665,0.120773,14,0.6,1
0.429,0.206,35.52832,-0.506,2.009,0,0.26095,0.021645,0.609134021,768.651733,733.123413,0.223,-0.467,2.021,0,0.015209,0.610419724,0.12409,0.115514,14,0.6,0
1.533,1.4547,28.557495,-0.504,2.073,0,0.173341,0.127527,0.159196236,767.956116,748.917786,0.048,-0.52,2.041,0,0.1284324,0.165691991,0.19831575,0.121907,14,0.6,1
0.446,0.409,13.90979,-0.488,1.982,0,0.270691,0.020291,0.610191506,783.837402,769.927612,0.037,-0.488,2.001,0,0.015933,0.618571008,0.253062,0.102306,14,0.6,0
1.6184,1.4911,3.8081355,-0.503,2.024,0,0.1882468,0.1274304,0.163514395,744.289307,746.828064,0.018,-0.486,2.028,0,0.1280898,0.154919021,0.1894425,0.128249,14,0.6,1
0.42,0.42,4.61908,-0.523,2.075,0,0.254081,0.024188,0.607917943,763.307556,767.926636,0,-0.51,2.042,0,0.012191,0.619796737,0.259995,0.096957,14,0.6,0
1.5568,1.482,19.381713,-0.515,2.072,0,0.1970717,0.1289238,0.177428203,755.953369,743.032227,0.056,-0.504,2.068,0,0.129084,0.17376139,0.2119305,0.11595,14,0.6,1
0.5586,0.5616,20.9399415,-0.526,2.068,0,0.1681001,0.011241,0.427019901,768.809082,782.769043,0.066,-0.498,2.05,0,0.0124416,0.429172002,0.19704,0.08658,14,0.6,1
1.158,1.096,9.232177,-0.514,2.101,0,0.23762,0.207956,0.205752826,741.976624,751.208801,0.062,-0.488,1.993,0,0.211171,0.269815803,0.295676,0.119708,14,0.6,0
0.418,0.254,23.184388,-0.551,2.069,0,0.254292,0.024697,0.608506424,785.867371,762.682983,0.164,-0.467,2.091,0,0.002602,0.622772557,0.155671,0.06578,14,0.6,0
1.582,0.2847,21.4965825,-0.584,2.216,0,0.1823843,0.1260486,0.162760547,738.125122,723.794067,1.822,-0.529,2.18,0,0.0042444,0.423851633,0.099708,0.084532,14,0.6,1
0.424,1.098,5.214233,-0.577,2.23,0,0.256679,0.019296,0.613003113,783.934143,778.71991,0.674,-0.526,2.158,0,0.205742,0.249780044,0.274606,0.111244,14,0.6,0
1.6226,0.559,13.6112355,-0.526,2.117,0,0.1634871,0.1243338,0.141602889,757.120911,766.195068,1.458,-0.483,2.062,0,0.0092976,0.431212898,0.19829025,0.087139,14,0.6,1
0.321,1.125,33.284546,-0.509,2.064,0,0.195388,0.012457,0.612011921,776.062561,742.778015,0.804,-0.529,2.085,0,0.209669,0.216864675,0.242454,0.088266,14,0.6,0
1.195,0.248,30.061401,-0.506,2.074,0,0.224446,0.214005,0.188759007,740.256165,770.317566,0.947,-0.524,2.083,0,0.002917,0.624183105,0.152895,0.081418,14,0.6,0
0.391,0.209,49.699524,-0.513,2.039,0,0.2422,0.0161,0.614676245,775.136536,725.437012,0.182,-0.519,2.086,0,0.013112,0.60833671,0.126987,0.089727,14,0.6,0
1.5624,1.417,7.719543,-0.507,2.12,0,0.1550374,0.1247058,0.139576018,751.113098,756.25946,0.052,-0.573,2.128,0,0.127665,0.196357608,0.228957,0.122334,14,0.6,1
0.425,0.445,29.801087,-0.524,2.104,0,0.259044,0.019091,0.611315778,768.906067,739.10498,0.02,-0.501,2.128,0,0.016565,0.617793469,0.274366,0.096225,14,0.6,0
1.131,1.056,24.216797,-0.554,2.199,0,0.25094,0.209416,0.222744797,778.050049,753.833252,0.075,-0.543,2.187,0,0.214499,0.252402159,0.265441,0.133393,14,0.6,0
0.364,0.263,6.023376,-0.563,2.216,0,0.223175,0.015801,0.613157739,767.451233,773.474609,0.101,-0.519,2.136,0,0.002553,0.624824819,0.165557,0.096381,14,0.6,0
1.145,1.313,7.57428,-0.567,2.195,0,0.246109,0.207422,0.215568874,747.286743,739.712463,0.168,-0.525,2.16,0,0.200721,0.082008926,0.107163,0.109424,14,0.6,0
0.331,0.407,18.11969,-0.589,2.141,0,0.200321,0.016929,0.609387365,781.956543,763.836853,0.076,-0.515,2.024,0,0.025113,0.615122741,0.247728,0.09877,14,0.6,0
1.184,1.093,9.712097,-0.493,2.022,0,0.203329,0.207986,0.173073809,746.750427,737.03833,0.091,-0.489,2.01,0,0.217874,0.283279416,0.308901,0.130091,14,0.6,0
0.428,0.423,14.997497,-0.474,1.98,0,0.259011,0.020051,0.611482944,775.495117,760.49762,0.005,-0.472,2.019,0,0.010167,0.616209551,0.258576,0.092237,14,0.6,0
1.5694,1.4001,15.9541635,-0.506,2.039,0,0.1833062,0.1260714,0.163754976,750.882202,761.518311,0.088,-0.492,1.989,0,0.1253274,0.1894356,0.218883,0.132378,14,0.6,1
0.5362,0.5343,13.4309685,-0.481,1.913,0,0.191492,0.0139194,0.499326537,761.941589,752.98761,0.056,0.987,0.441,540.0401023,0.0094224,0.506284955,0.22205175,0.074035,14,0.7,1
1.4868,1.3286,27.287292,-0.482,1.884,0,0.2122743,0.13206,0.200876262,738.696228,756.887756,0.08,0.949,0.489,525.6385446,0.1359114,0.221821067,0.2418735,0.103867,14,0.7,1
0.4914,0.5304,46.6097715,-0.447,1.907,0,0.1757525,0.0090492,0.503179147,762.824402,731.751221,0.114,0.942,0.472,506.1871798,0.0057432,0.506758398,0.222465,0.090481,14,0.7,1
1.4532,1.3325,28.0780335,-0.486,1.987,0,0.1968575,0.1276806,0.18990751,749.89386,768.612549,0.026,0.967,0.479,526.7537191,0.1312788,0.187436302,0.205665,0.122277,14,0.7,1
0.426,0.382,12.904785,-0.526,2.048,0,0.305226,0.015902,0.719331764,751.729065,738.82428,0.044,1.044,0.527,570.4973663,0.005019,0.723854804,0.275002,0.082922,14,0.7,0
1.019,1.036,4.37622,-0.518,2.001,0,0.267085,0.212916,0.262309797,749.997314,745.621094,0.017,1.003,0.476,564.6399964,0.209184,0.247703593,0.257143,0.122,14,0.7,0
0.5292,0.4797,3.0120855,-0.515,2.023,0,0.1880445,0.0103296,0.502582872,743.708191,741.700134,0.018,0.992,0.527,555.3095697,0.0123756,0.502656546,0.195915,0.089231,14,0.7,1
1.4798,1.404,16.493865,-0.499,2.001,0,0.2108484,0.1290984,0.19923365,755.328979,744.333069,0.046,0.995,0.503,547.2546915,0.134076,0.182429957,0.210363,0.113318,14,0.7,1
0.5544,0.5824,19.769988,-0.494,1.968,0,0.197743,0.0131676,0.502229204,747.272034,760.452026,0.104,0.997,0.479,549.1711973,0.0088896,0.507269666,0.24429,0.102204,14,0.7,1
1.108,1.092,24.763794,-0.479,1.986,0,0.242098,0.217195,0.222338648,745.592224,770.356018,0.016,1.014,0.469,551.4932533,0.22145,0.307321607,0.334515,0.077499,14,0.7,0
0.279,0.436,38.920715,-0.505,1.979,0,0.19664,0.011492,0.716371093,758.139282,719.218567,0.157,0.988,0.512,540.976441,0.017655,0.720658981,0.31655,0.070367,14,0.7,0
1.265,1.051,24.226379,-0.509,2.017,0,0.191113,0.220272,0.153611337,721.254395,745.480774,0.214,0.995,0.497,548.7244506,0.221342,0.275406387,0.284984,0.095365,14,0.7,0
0.377,0.435,8.604065,-0.504,1.983,0,0.272459,0.018099,0.718769692,748.392639,756.996704,0.058,0.979,0.514,542.8399205,0.016987,0.719965853,0.312679,0.094281,14,0.7,0
1.083,1.084,0.732178,-0.482,1.973,0,0.257481,0.217182,0.24105156,757.736023,757.003845,0.001,1.001,0.481,547.397101,0.219324,0.271482863,0.293689,0.105931,14,0.7,0
0.415,0.446,6.747986,-0.495,1.965,0,0.295315,0.022677,0.713873468,747.553589,740.805603,0.031,1.026,0.473,561.235296,0.012715,0.721455156,0.320748,0.079604,14,0.7,0
1.114,1.077,1.083618,-0.49,1.991,0,0.283279,0.22181,0.255247604,746.655396,747.739014,0.037,0.966,0.493,537.8284927,0.216811,0.281957473,0.302576,0.101375,14,0.7,0
0.5362,0.533,25.792968,-0.522,2.016,0,0.1945671,0.0071832,0.505946532,746.744995,729.549683,0.054,1.013,0.493,559.5436894,0.0062532,0.507479938,0.222765,0.072506,14,0.7,1
1.126,1.065,2.446533,-0.504,1.992,0,0.258602,0.216517,0.233168308,751.491333,753.937866,0.061,0.991,0.493,547.9689621,0.223428,0.299135683,0.317745,0.122588,14,0.7,0
0.5362,0.5655,8.2356255,-0.39,1.842,0,0.1934121,0.0098184,0.503368644,746.238831,751.729248,0.104,0.989,0.476,528.5363338,0.0081108,0.506472016,0.23581125,0.090606,14,0.7,1
1.111,1.058,21.672791,-0.508,1.961,0,0.277649,0.218307,0.250771253,740.297546,761.970337,0.053,0.97,0.526,543.1208117,0.224155,0.284831162,0.300895,0.110858,14,0.7,0
0.5138,0.533,49.3006905,-0.47,1.893,0,0.1825985,0.0107814,0.501606344,757.110596,724.243469,0.086,0.93,0.469,515.1852087,0.0132186,0.501446674,0.2195925,0.078091,14,0.7,1
1.086,1.029,11.712036,-0.477,1.922,0,0.334182,0.217003,0.310253722,743.791138,732.079102,0.057,0.966,0.479,530.2159308,0.224681,0.362453745,0.372392,0.095173,14,0.7,0
0.4,0.454,5.20227,-0.472,1.938,0,0.285313,0.020399,0.715250911,744.307678,739.105408,0.054,0.971,0.464,536.4406844,0.01442,0.721728191,0.324415,0.089309,14,0.7,0
1.105,1.073,10.749085,-0.482,1.917,0,0.27649,0.220042,0.251431793,732.922607,743.671692,0.032,1.006,0.457,542.4642569,0.227241,0.278950808,0.298978,0.095335,14,0.7,0
0.38,0.432,3.31012,-0.481,1.957,0,0.272214,0.017438,0.718001782,736.87085,733.56073,0.052,0.972,0.492,530.462368,0.014609,0.722424989,0.310249,0.100128,14,0.7,0
1.087,1.081,6.092834,-0.498,1.938,0,0.294218,0.21747,0.270453394,747.515625,753.608459,0.006,0.968,0.44,533.2306965,0.221552,0.276374644,0.299253,0.109439,14,0.7,0
0.34,0.396,6.454895,-0.498,1.932,0,0.245225,0.010806,0.722022081,739.293945,732.83905,0.056,1.024,0.466,554.6216236,0.019896,0.719685757,0.283512,0.06805,14,0.7,0
1.183,1.075,10.085144,-0.466,1.923,0,0.238853,0.21894,0.203118099,733.408203,743.493347,0.108,0.96,0.483,523.5701981,0.225394,0.303275017,0.325308,0.114581,14,0.7,0
0.368,0.433,26.088562,-0.477,1.904,0,0.264911,0.017097,0.717615184,760.67511,734.586548,0.065,0.965,0.477,529.1138121,0.013471,0.727479522,0.312488,0.084702,14,0.7,0
1.5932,1.3663,9.588318,-0.467,1.972,0,0.1808128,0.132294,0.158978799,736.647278,743.03949,0.174,0.94,0.514,513.6685868,0.1346994,0.214293746,0.241905,0.111382,14,0.7,1
0.342,0.427,9.328308,-0.499,1.939,0,0.24174,0.018408,0.713233631,740.9953,731.666992,0.085,1.013,0.474,547.0796339,0.014236,0.724263804,0.307436,0.089628,14,0.7,0
1.105,1.025,19.199829,-0.469,1.871,0,0.294748,0.220067,0.267837964,729.525757,748.725586,0.08,0.979,0.434,532.0192231,0.223598,0.336839298,0.344221,0.089193,14,0.7,0
0.5334,0.5993,28.9474185,-0.471,1.951,0,0.1912792,0.01047,0.504474357,743.428528,724.130249,0.16,0.953,0.439,521.8366295,0.0094818,0.504803917,0.24848325,0.091285,14,0.7,1
1.121,1.06,21.895691,-0.557,1.947,0,0.248516,0.215573,0.222554514,734.256226,756.151917,0.061,1.051,0.435,590.582412,0.222795,0.270795415,0.28645,0.103554,14,0.7,0
0.5614,0.5707,16.996398,-0.475,1.885,0,0.2026059,0.0121932,0.50159995,744.394836,733.063904,0.076,0.94,0.461,515.3271297,0.0114828,0.501655062,0.2360175,0.072295,14,0.7,1
1.085,1.061,15.085083,-0.466,1.882,0,0.273304,0.213241,0.253040801,737.021851,752.106934,0.024,0.937,0.469,514.5077701,0.223515,0.287666309,0.303312,0.113735,14,0.7,0
0.396,0.393,63.970092,-0.122,1.558,0,0.283528,0.017794,0.719346687,747.967529,683.997437,0.003,0.937,0.474,498.4950007,0.019988,0.720459264,0.283802,0.06822,14,0.7,0
1.079,1.056,4.094726,-0.504,1.92,0,0.317497,0.22076,0.294889955,736.889099,732.794373,0.023,0.982,0.435,545.0542822,0.226525,0.289409176,0.301512,0.078256,14,0.7,0
0.409,0.444,3.565856,-0.479,1.898,0,0.291633,0.016223,0.721360002,749.441772,745.875916,0.035,0.991,0.473,535.557101,0.015386,0.716967989,0.318604,0.085743,14,0.7,0
1.4686,1.3533,46.621125,-0.471,1.884,0,0.1965544,0.128901,0.187680615,756.616943,787.697693,0.016,0.937,0.464,520.6424988,0.1325178,0.203978786,0.2270265,0.098542,14,0.7,1
0.352,0.418,19.53479,-0.481,1.793,0,0.290154,0.020188,0.81959165,747.221802,727.687012,0.066,-0.07,1.401,0,0.018233,0.820653281,0.344124,0.105075,14,0.8,0
0.963,0.884,9.2818,-0.482,1.825,0,0.341109,0.225258,0.356901677,747.116821,756.398621,0.079,-0.447,1.789,0,0.229591,0.483826556,0.421187,0.111488,14,0.8,0
0.382,0.437,9.79358,-0.458,1.792,0,0.315782,0.019331,0.821907774,729.337585,739.131165,0.055,-0.478,1.82,0,0.023424,0.819180052,0.359594,0.152791,14,0.8,0
1.025,0.944,6.786438,-0.43,1.757,0,0.232984,0.21644,0.231868704,749.837524,756.623962,0.081,-0.434,1.763,0,0.227335,0.379833684,0.357908,0.135382,14,0.8,0
0.344,0.421,3.665222,-0.439,1.802,0,0.281211,0.021269,0.817658181,739.097839,735.432617,0.077,-0.459,1.784,0,0.016858,0.827704927,0.347175,0.098904,14,0.8,0
0.953,0.974,3.872986,-0.482,1.862,0,0.284258,0.222843,0.300161799,746.414673,750.287659,0.021,-0.466,1.858,0,0.225944,0.257651929,0.250552,0.159381,14,0.8,0
0.374,0.345,13.100159,-0.482,1.815,0,0.307197,0.017766,0.820874227,729.257202,716.157043,0.029,-0.497,1.836,0,0.017018,0.822916729,0.28333,0.110331,14,0.8,0
1.3216,1.248,13.094421,-0.475,1.825,0,0.2100763,0.1354254,0.222789871,751.352783,760.082397,0.032,-0.456,1.779,0,0.1327728,0.204866631,0.21025875,0.149203,14,0.8,1
0.364,0.366,1.605469,-0.488,1.828,0,0.299032,0.017711,0.82089588,741.159973,739.554504,0.002,-0.443,1.815,0,0.014906,0.827239211,0.301517,0.111242,14,0.8,0
1.4098,1.2519,28.712493,-0.449,1.81,0,0.1915935,0.1355724,0.192125468,749.282715,768.424377,0.088,-0.464,1.798,0,0.1364076,0.217166442,0.222978,0.14477,14,0.8,1
0.5376,0.4784,0.3795765,-0.484,1.808,0,0.2195543,0.0140814,0.572019802,718.73877,718.991821,0.032,-0.452,1.793,0,0.0102006,0.576587391,0.228177,0.120429,14,0.8,1
0.989,0.994,1.8443,-0.457,1.83,0,0.320742,0.229046,0.325117899,752.061829,750.217529,0.005,-0.429,1.796,0,0.228906,0.321457676,0.318115,0.129576,14,0.8,0
0.5264,0.5278,22.6676325,-0.47,1.85,0,0.2138318,0.0132216,0.571893998,711.411011,726.522766,0.06,-0.465,1.83,0,0.012099,0.57070417,0.24712575,0.090905,14,0.8,1
1.3356,1.1817,10.100007,-0.491,1.839,0,0.2246314,0.1377786,0.238366636,749.9328,756.666138,0.09,-0.474,1.844,0,0.1357488,0.280058275,0.2725995,0.103188,14,0.8,1
0.352,0.457,35.206359,-0.481,1.857,0,0.285582,0.018793,0.817949904,768.660461,733.454102,0.105,-0.47,1.836,0,0.018657,0.82410235,0.374427,0.098545,14,0.8,0
1.4042,1.1791,58.1289375,-0.482,1.822,0,0.2095142,0.1310394,0.209286685,761.944519,800.697144,0.192,-0.488,1.839,0,0.1413162,0.291042006,0.2833635,0.145208,14,0.8,1
0.5362,0.5525,62.073396,-0.472,1.805,0,0.2166108,0.0130752,0.571600698,751.136353,709.754089,0.084,-0.457,1.792,0,0.0091782,0.57942642,0.26355825,0.083288,14,0.8,1
1.3636,1.2402,20.6643675,-0.477,1.808,0,0.2249478,0.1347006,0.231398468,751.052551,764.828796,0.04,-0.454,1.8,0,0.1400808,0.247786215,0.25187475,0.120995,14,0.8,1
0.375,0.402,32.276672,-0.464,1.798,0,0.30788,0.014964,0.82216129,757.363098,725.086426,0.027,-0.47,1.794,0,0.022184,0.822867885,0.332425,0.094246,14,0.8,0
0.999,0.946,27.536194,-0.462,1.754,0,0.248888,0.219742,0.249466827,728.732483,756.268677,0.053,-0.465,1.765,0,0.226753,0.344816797,0.324285,0.114266,14,0.8,0
0.4928,0.4953,25.1313165,-0.492,1.81,0,0.2000173,0.0089658,0.572439682,746.85321,730.098999,0.058,-0.43,1.737,0,0.0086406,0.580380016,0.2360025,0.095639,14,0.8,1
0.963,0.982,18.79541,-0.491,1.802,0,0.268985,0.221578,0.279222695,734.433289,753.228699,0.019,-0.441,1.767,0,0.229602,0.264358196,0.259725,0.123172,14,0.8,0
0.381,0.363,48.283752,-0.467,1.787,0,0.311152,0.019067,0.820526852,753.462402,705.17865,0.018,-0.457,1.773,0,0.016213,0.826302039,0.29696,0.093329,14,0.8,0
0.97,0.979,9.175842,-0.461,1.827,0,0.288721,0.223705,0.298812189,743.853333,753.029175,0.009,-0.437,1.785,0,0.227845,0.261329322,0.255396,0.132004,14,0.8,0
0.396,0.394,22.723632,-0.468,1.831,0,0.322787,0.021278,0.819150819,750.427917,727.704285,0.002,-0.496,1.863,0,0.014419,0.826464446,0.326077,0.098898,14,0.8,0
1.3678,1.2285,47.7740475,-0.472,1.797,0,0.2426739,0.1374978,0.248270952,759.240967,791.090332,0.064,-0.479,1.829,0,0.136503,0.259502503,0.26101125,0.137751,14,0.8,1
0.5474,0.5525,96.3648375,-0.431,1.818,0,0.2214534,0.016182,0.570081188,707.304138,771.547363,0.068,-0.458,1.806,0,0.0147564,0.574579354,0.26090025,0.094092,14,0.8,1
0.965,0.925,11.226258,-0.486,1.83,0,0.369741,0.234991,0.384297945,745.219299,756.445557,0.04,-0.473,1.844,0,0.230576,0.434160815,0.400692,0.099461,14,0.8,0
0.401,0.443,36.483032,-0.452,1.85,0,0.325957,0.02361,0.817236095,731.916992,768.400024,0.042,-0.475,1.856,0,0.028954,0.819752619,0.359408,0.096905,14,0.8,0
1.386,1.2285,15.305604,-0.476,1.851,0,0.1945818,0.1365954,0.197392875,762.804993,752.601257,0.09,-0.503,1.855,0,0.1370778,0.264403265,0.266703,0.10836,14,0.8,1
0.347,0.419,7.463623,-0.499,1.809,0,0.280008,0.021317,0.814217967,750.004517,742.540894,0.072,-0.442,1.791,0,0.023059,0.822251418,0.344478,0.093649,14,0.8,0
0.986,0.934,2.054383,-0.454,1.806,0,0.290476,0.226756,0.295011928,762.957153,765.011536,0.052,-0.439,1.753,0,0.230413,0.362337686,0.337785,0.108058,14,0.8,0
0.354,0.397,8.971985,-0.489,1.787,0,0.284599,0.020694,0.815553143,748.712219,739.740234,0.043,-0.429,1.749,0,0.020652,0.821425728,0.323724,0.083782,14,0.8,0
0.994,0.945,27.050476,-0.439,1.762,0,0.29867,0.221393,0.302545733,787.114685,760.064209,0.049,-0.397,1.717,0,0.227505,0.34473503,0.324833,0.114549,14,0.8,0
0.4858,0.455,11.6599725,-0.482,1.849,0,0.1987062,0.0140586,0.569868695,726.507019,734.280334,0.006,-0.425,1.797,0,0.0106668,0.577478192,0.2160885,0.098557,14,0.8,1
1.3496,1.313,37.270935,-0.479,1.843,0,0.1975876,0.1350594,0.207094798,766.543945,741.696655,0.092,-0.481,1.821,0,0.137616,0.199178473,0.21493875,0.102595,14,0.8,1
0.348,0.347,6.030884,-0.491,1.847,0,0.285486,0.018636,0.817604431,746.486572,740.455688,0.001,-0.46,1.831,0,0.018845,0.82047579,0.286469,0.065378,14,0.8,0
0.978,0.969,0.461548,-0.481,1.834,0,0.252419,0.227251,0.258536745,756.153809,755.692261,0.009,-0.46,1.821,0,0.222104,0.286364165,0.276761,0.1035,14,0.8,0
0.338,0.374,20.177673,-0.467,1.803,0,0.271899,0.018082,0.813760133,756.847351,736.669678,0.036,-0.472,1.81,0,0.017284,0.823002029,0.30396,0.1008,14,0.8,0
1.372,1.1141,16.600251,-0.465,1.842,0,0.1713236,0.1236246,0.175255593,746.786682,757.853516,0.246,-0.446,1.799,0,0.1359162,0.267490031,0.245532,0.113535,14,0.8,1
0.4452,0.5902,6.210846,-0.489,1.841,0,0.1799742,0.016245,0.56579781,746.004028,750.144592,0.272,-0.461,1.847,0,0.0130416,0.574028529,0.27929625,0.090058,14,0.8,1
1.3454,1.1193,128.583069,-0.46,1.797,0,0.2340338,0.134745,0.245853227,725.025757,810.747803,0.2,-0.459,1.804,0,0.1373118,0.330502812,0.3037635,0.139204,14,0.8,1
0.372,0.436,12.73059,-0.457,1.794,0,0.300317,0.021284,0.813943502,730.825806,743.556396,0.064,-0.452,1.78,0,0.01699,0.824589955,0.358236,0.103299,14,0.8,0
0.344,0.82,57.84198,0.803,0.408,440.6080738,0.316409,0.025928,0.920533885,741.073669,798.915649,0.476,-0.423,1.654,0,0.228726,0.492146911,0.401006,0.126191,14,0.9,0
0.854,0.393,15.070191,0.821,0.417,455.7637324,0.374518,0.233549,0.439339976,769.296204,754.226013,0.461,-0.446,1.677,0,0.016011,0.930263391,0.367039,0.093251,14,0.9,0
0.372,0.845,40.744507,0.834,0.403,462.9030151,0.341752,0.022766,0.925955577,756.42865,797.173157,0.473,-0.429,1.661,0,0.232602,0.458808421,0.387292,0.084119,14,0.9,0
0.894,0.401,11.328491,0.821,0.429,452.243721,0.328341,0.234212,0.368483749,769.81604,781.144531,0.493,-0.428,1.668,0,0.015853,0.931178007,0.372073,0.093198,14,0.9,0
0.5222,1.1128,50.581146,0.809,0.422,449.5300963,0.2426669,0.0125442,0.64844704,750.829895,784.550659,0.966,-0.425,1.675,0,0.1377048,0.27827639,0.25209,0.067409,14,0.9,1
1.183,0.4862,46.720824,0.835,0.388,455.1853729,0.2447312,0.137997,0.290166766,797.983337,766.836121,0.942,-0.429,1.644,0,0.008976,0.650937644,0.261252,0.113639,14,0.9,1
0.36,0.844,50.346984,0.824,0.403,449.7726934,0.331869,0.023951,0.924503432,746.164246,796.51123,0.484,-0.424,1.626,0,0.230806,0.437665188,0.368738,0.113023,14,0.9,0
1.2292,0.5187,28.490022,0.796,0.425,432.9283527,0.2502094,0.1379292,0.286646876,767.723206,748.729858,0.958,-0.401,1.63,0,0.0131064,0.646739463,0.27661425,0.081652,14,0.9,1
0.365,0.84,26.325195,0.803,0.403,438.8461626,0.334964,0.025099,0.920529971,752.170349,778.495544,0.475,-0.407,1.603,0,0.23892,0.44788571,0.375427,0.095362,14,0.9,0
0.897,0.403,6.259766,0.794,0.424,433.1732925,0.282393,0.236605,0.316038528,756.176941,762.436707,0.494,-0.404,1.655,0,0.012114,0.935701853,0.374046,0.095593,14,0.9,0
0.358,0.866,78.26715,0.82,0.44,446.8866633,0.326048,0.023733,0.921130855,725.049561,803.316711,0.508,-0.436,1.673,0,0.228268,0.387773669,0.335166,0.120556,14,0.9,0
0.873,0.361,24.279907,0.804,0.434,444.2524731,0.320324,0.234535,0.367069604,767.497925,743.218018,0.512,-0.416,1.674,0,0.01783,0.929181039,0.338613,0.112505,14,0.9,0
0.34,0.848,78.872803,0.818,0.421,449.20559,0.312633,0.02372,0.922401784,710.766968,789.639771,0.508,-0.434,1.67,0,0.223299,0.41963237,0.353997,0.125915,14,0.9,0
0.872,0.378,20.574463,0.825,0.429,459.4402743,0.321101,0.229204,0.370410615,751.73584,731.161377,0.494,-0.435,1.705,0,0.015101,0.929396903,0.352787,0.104102,14,0.9,0
0.335,0.81,49.820923,0.828,0.444,456.848498,0.307893,0.022567,0.921838973,738.697571,788.518494,0.475,-0.45,1.696,0,0.228913,0.466020819,0.377087,0.121841,14,0.9,0
1.2502,0.5005,43.285584,0.821,0.417,460.3271296,0.2163644,0.1356828,0.2424675,772.371582,743.514526,1.016,-0.426,1.689,0,0.010425,0.650589198,0.26799975,0.11145,14,0.9,1
0.4578,1.0972,76.479858,0.827,0.429,460.4848832,0.2080099,0.0168762,0.643135864,743.484497,794.471069,1.034,-0.439,1.672,0,0.1391688,0.289390321,0.26158425,0.121259,14,0.9,1
1.204,0.4992,11.2252815,0.801,0.421,441.9015728,0.2250304,0.1378464,0.263105694,735.981812,728.498291,0.952,-0.422,1.657,0,0.009615,0.6508465,0.2646675,0.100334,14,0.9,1
0.351,0.81,54.427307,0.837,0.423,464.9306925,0.321998,0.021939,0.922405079,748.293701,802.721008,0.459,-0.434,1.675,0,0.227686,0.446048662,0.360673,0.136958,14,0.9,0
1.218,0.5304,40.34436,0.807,0.397,444.7965682,0.2073932,0.1365672,0.239298187,757.172668,730.276428,0.924,-0.421,1.629,0,0.008217,0.65180486,0.2861055,0.105063,14,0.9,1
0.469,1.0946,136.119231,0.812,0.408,451.0812669,0.2158919,0.0123678,0.646027785,724.563599,815.309753,1.014,-0.424,1.652,0,0.1384374,0.305330673,0.27375525,0.133194,14,0.9,1
1.2824,0.5369,9.4382625,0.822,0.431,453.6603277,0.227101,0.142137,0.247377828,756.902954,763.195129,1.006,-0.427,1.662,0,0.0206574,0.642188488,0.28424775,0.086384,14,0.9,1
0.342,0.83,5.241455,0.799,0.426,439.7457846,0.312566,0.022548,0.921943252,758.718872,763.960327,0.488,-0.417,1.639,0,0.232587,0.46425968,0.383622,0.115036,14,0.9,0
1.2782,0.5213,23.48877,0.8,0.426,434.3505569,0.2069046,0.1421016,0.22709463,750.773987,766.433167,1.024,-0.404,1.667,0,0.009999,0.65078128,0.2785755,0.101689,14,0.9,1
0.4816,1.0998,95.012328,0.845,0.427,466.8941674,0.2184805,0.0159918,0.645115421,748.318787,811.660339,1.004,-0.433,1.671,0,0.139971,0.312204159,0.28228725,0.123054,14,0.9,1
0.872,0.388,17.936218,0.799,0.413,442.1413094,0.341805,0.238586,0.392073135,749.443909,767.380127,0.484,-0.419,1.645,0,0.01537,0.934488656,0.364072,0.096279,14,0.9,0
0.511,1.1154,38.316375,0.825,0.415,458.9110809,0.2352931,0.014391,0.646423036,759.015381,784.559631,0.986,-0.427,1.661,0,0.14058,0.297113178,0.27333,0.115654,14,0.9,1
0.898,0.406,2.460937,0.805,0.427,437.4240874,0.315795,0.235469,0.354454428,757.920715,755.459778,0.492,-0.34,1.588,0,0.016166,0.928912163,0.375797,0.107783,14,0.9,0
0.371,0.849,36.441834,0.828,0.405,457.7106542,0.342787,0.030168,0.917995748,749.38916,785.830994,0.478,-0.433,1.676,0,0.235709,0.441510857,0.374513,0.111567,14,0.9,0
1.2334,0.5395,47.1600045,0.84,0.438,468.6574864,0.2693124,0.1430766,0.307295813,742.609619,774.049622,0.932,-0.444,1.687,0,0.0162756,0.645795932,0.28634175,0.0925,14,0.9,1
